Statistical profiling result from isolate-0x29369d0-v8.log, (889 ticks, 63 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      1    0.1%    0.1%  Function: ~Buffer.toString buffer.js:569:37
      1    0.1%    0.1%  Function: ~<anonymous> /var/www/html/LN_Project/Live/checkout/webservices/shuttletracking/nodejs/node_modules/ws/lib/Receiver.js:1:11
      1    0.1%    0.1%  Function: ~<anonymous> /var/www/html/LN_Project/Live/checkout/webservices/shuttletracking/nodejs/node_modules/mysql/lib/Connection.js:102:37

 [C++]:
   ticks  total  nonlib   name
    133   15.0%   15.6%  syscall
    115   12.9%   13.5%  node::(anonymous namespace)::ContextifyScript::New(v8::FunctionCallbackInfo<v8::Value> const&)
     20    2.2%    2.3%  void node::StreamBase::JSMethod<node::StreamWrap, &(int node::StreamBase::WriteString<(node::encoding)1>(v8::FunctionCallbackInfo<v8::Value> const&))>(v8::FunctionCallbackInfo<v8::Value> const&)
     17    1.9%    2.0%  node::HandleWrap::Close(v8::FunctionCallbackInfo<v8::Value> const&)
     16    1.8%    1.9%  write
     15    1.7%    1.8%  v8::internal::IncrementalMarking::Step(unsigned long, v8::internal::IncrementalMarking::CompletionAction, v8::internal::IncrementalMarking::ForceCompletionAction, v8::internal::StepOrigin)
      9    1.0%    1.1%  void v8::internal::BodyDescriptorBase::IteratePointers<v8::internal::IncrementalMarkingMarkingVisitor>(v8::internal::Heap*, v8::internal::HeapObject*, int, int)
      8    0.9%    0.9%  v8::internal::IncrementalMarking::MarkGrey(v8::internal::Heap*, v8::internal::HeapObject*)
      6    0.7%    0.7%  v8::internal::Zone::New(unsigned long)
      6    0.7%    0.7%  v8::internal::IncrementalMarking::MarkBlack(v8::internal::HeapObject*, int)
      6    0.7%    0.7%  __lll_lock_wait
      5    0.6%    0.6%  v8::internal::IncrementalMarking::WhiteToGreyAndPush(v8::internal::HeapObject*)
      5    0.6%    0.6%  v8::internal::AstValueFactory::GetString(unsigned int, bool, v8::internal::Vector<unsigned char const>)
      4    0.4%    0.5%  void node::StreamBase::JSMethod<node::StreamWrap, &node::StreamBase::WriteBuffer>(v8::FunctionCallbackInfo<v8::Value> const&)
      4    0.4%    0.5%  v8::internal::TranslationBuffer::Add(int)
      4    0.4%    0.5%  v8::internal::StaticMarkingVisitor<v8::internal::IncrementalMarkingMarkingVisitor>::VisitCode(v8::internal::Map*, v8::internal::HeapObject*)
      4    0.4%    0.5%  v8::internal::RelocIterator::next()
      4    0.4%    0.5%  v8::internal::LookupIterator::PropertyOrElement(v8::internal::Isolate*, v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::Object>, bool*, v8::internal::LookupIterator::Configuration)
      4    0.4%    0.5%  node::Binding(v8::FunctionCallbackInfo<v8::Value> const&)
      4    0.4%    0.5%  __libc_malloc
      4    0.4%    0.5%  _IO_vfprintf
      3    0.3%    0.4%  void v8::internal::BodyDescriptorBase::IterateBodyImpl<v8::internal::StaticScavengeVisitor>(v8::internal::Heap*, v8::internal::HeapObject*, int, int)
      3    0.3%    0.4%  v8::internal::ParserBase<v8::internal::Parser>::ArrowFormalParametersUnexpectedToken()
      3    0.3%    0.4%  v8::internal::MaybeHandle<v8::internal::Object> v8::internal::(anonymous namespace)::HandleApiCallHelper<false>(v8::internal::Isolate*, v8::internal::Handle<v8::internal::HeapObject>, v8::internal::Handle<v8::internal::HeapObject>, v8::internal::Handle<v8::internal::FunctionTemplateInfo>, v8::internal::Handle<v8::internal::Object>, v8::internal::BuiltinArguments)
      3    0.3%    0.4%  v8::internal::IncrementalMarking::ProcessWeakCells()
      3    0.3%    0.4%  v8::internal::HeapObject::SizeFromMap(v8::internal::Map*)
      3    0.3%    0.4%  v8::internal::ExpressionClassifier<v8::internal::ParserTypes<v8::internal::Parser> >::Accumulate(v8::internal::ExpressionClassifier<v8::internal::ParserTypes<v8::internal::Parser> >*, unsigned int, bool)
      3    0.3%    0.4%  int v8::internal::BinarySearch<(v8::internal::SearchMode)1, v8::internal::DescriptorArray>(v8::internal::DescriptorArray*, v8::internal::Name*, int, int*)
